original_name,drug_name,dose,form
active-meno 30 tabs.,active-meno,Null,tablet
activelle 28 tab,activelle,Null,tablet
activen 20 tab,activen,Null,tablet
activent 8mg sr 20 cap.,activent,8 mg,capsule
activin 20 tab.,activin,Null,tablet
activity massage cream 75 gm,activity massage,75 gm,cream
actnow 10 capsules,actnow,Null,capsule
acto-c mouth spray 60 ml,acto-c mouth,60 ml,spray
actoday 5 mg 10 f.c. tab.,actoday,5 mg,tablet
actoflex 3% topical gel 25 gm,actoflex,Null,gel
actolind gel 30 ml,actolind,30 ml,gel
actolind gel 50 ml,actolind,50 ml,gel
actonel 35mg once-a-week 2 f.c. tab. (n/a),actonel,35 mg,tablet
actonel 5mg 14 f.c. tab.,actonel,5 mg,tablet
actonl cream massage 60 mg,actonl cream massage,60 mg,Null
actos 15mg 30 tab.,actos,15 mg,tablet
actos 30mg 30 tab.,actos,30 mg,tablet
actoseb with calcium 28 f.c. tab.(biphasic),actoseb with calcium,Null,tablet
actoweek 35 mg 1 f.c. tab.,actoweek,35 mg,tablet
actozone 30mg 10 tab.,actozone,30 mg,tablet
actozone 45mg 10 tab.,actozone,45 mg,tablet
actrapid hm 100 i.u./ml 10 ml vial,actrapid hm,100 i.u./ml,vial
actrapid hm 100 i.u./ml 5*3ml penfills,actrapid hm,100 i.u./ml,penfills
avanjoy 200 mg 4 tabs.,avanjoy,200 mg,tabs
avanjoy 50 mg 4 tabs.,avanjoy,50 mg,tabs
avano panthenol cream 30 gm,avano panthenol,30 gm,cream
avantgarde baby 150 gm body lotion,avantgarde,150 gm,lotion
avantgarde baby anti-dandruff foam shampoo 150 ml,avantgarde,150 ml,foam shampoo
avantgarde baby cream 75 gm,avantgarde,75 gm,cream
avantgarde baby diaper 75 gm cream,avantgarde,75 gm,cream
avantgarde nipple care cream 75 gm,avantgarde,75 gm,cream
avantosis 10 ml oral drops,avantosis,10 ml,oral drops
avara 100 mg 3 f.c.tabs.(n/a),avara,100 mg,tabs
avara 10mg 30 f.c. tab.,avara,10mg,tab
avara 20mg 30 f.c.tab.,avara,20mg,tab
avastin 100mg/4ml vial,avastin,100mg/4ml,vial
avastin 400mg/16ml vial,avastin,400mg/16ml,vial
avaxim 160antigen unit /0.5ml prefilled syringe,avaxim,160 antigen unit /0.5ml,prefilled syringe
avaxim pediatric 80 antigen unit/0.5ml pref.syringe,avaxim,80 antigen unit/0.5ml,pref.syringe
avazir 0.3% eye drops 10 ml,avazir,10 ml,eye drops
avazir 0.3% eye oint. 5 gm,avazir,5 gm,eye oint.
aveeno baby daily moisture lotion 150 ml,aveeno,150 ml,lotion
aveeno dermexa daily emollient body wash 280 ml,aveeno,280 ml,body wash
aveeno dermexa emollient body cream 200 ml,aveeno,200 ml,body cream
aveeno dermexa emollient hand cream 75 ml,aveeno,75 ml,hand cream
aveenz sun screen 50+ spf cream 50 gm,aveenz,50 gm,cream
avefox 30 tab,avefox,0,tab
avene 50+ cream 50 ml,avene,50 ml,cream
avene 50+ emulsion 50 ml,avene,50 ml,emulsion
avene 50+ milk 100 ml,avene,100 ml,milk
avene 50+ milk for children 100 ml,avene,100 ml,milk
avene 50+ spray 200 ml,avene,200 ml,spray
avene 50+ spray for children 200 ml,avene,200 ml,spray
avene 50+ tinted cream 50 ml,avene,50 ml,tinted cream
avene 50+ tinted emulsion 50 ml,avene,50 ml,tinted emulsion
avene after-sun care lotion 200 ml,avene,200 ml,lotion
avene akerat cream 200ml,avene,200ml,cream
avene akerat smoothing exfoliating cream 200ml,avene,200ml,cream
avene cicalfate restorative skin cream 40 ml,avene,40 ml,cream
avene clean ac 40 ml,avene,40 ml,0
avene cleanance cleansing water 400ml,avene,400ml,cleansing water
avene cleanance expert emulsion 40 ml,avene,40 ml,emulsion
avene cleanance gel 200 ml,avene,200 ml,gel
avene cleanance hydra cream 40 ml,avene,40 ml,cream
avene cleanance k cream-gel 40 ml,avene,40 ml,cream-gel
avene cleanance sunscreen spf 50+ 50 ml,avene,50 ml,sunscreen
avene cold cream 100 ml,avene,100 ml,cream
avene cold cream body lotion 400 ml,avene,400 ml,body lotion
avene cold cream cleansing gel 250 ml,avene,250 ml,cleansing gel
avene cold cream for hands 75 ml,avene,75 ml,cream
avene cold cream lip balm 4 gm,avene,4 gm,lip balm
avene cold cream lip cream 15 ml,avene,15 ml,lip cream
avene cream 50 gm,avene,50 gm,cream
avene d-pigment light 30 ml,avene d-pigment light,30 ml,0
avene d-pigment rich 30 ml,avene d-pigment rich,30 ml,0
avene diacneeal 30/ml,avene diacneeal,30/ml,0
avene eluage cream 30 ml,avene eluage,30 ml,cream
avene eluage eye contour 15 ml,avene eluage eye contour,15 ml,0
avene extremely gentle cleanser 200ml,avene extremely gentle,200ml,cleanser
avene gentle purifying scrub 50 ml,avene gentle purifying,50 ml,scrub
avene gentle purifying scrub 75 ml,avene gentle purifying,75 ml,scrub
avene gentle toner 200 ml,avene gentle,200 ml,toner
avene high protection compact spf 50 beige (sable) 10 gm,avene high protection spf 50 beige (sable),10 gm,compact
avene high protection compact spf 50 honey 10 gm,avene high protection spf 50 honey,10 gm,compact
avene high protection mineral cream spf 50 - 50 ml,avene high protection mineral spf 50,50 ml,cream
avene hydrance optimale light spf20 40 ml,avene hydrance optimale light spf20,40 ml,0
avene hydrance optimale rich spf20 40 ml,avene hydrance optimale rich spf20,40 ml,0
avene micellar lotion cleanser and make-up remover 200ml,avene micellar cleanser and make-up remover,200ml,lotion
avene physiolift eyes 15ml,avene physiolift eyes,15ml,0
avene physiolift precision wrinkle filler 15ml,avene physiolift precision wrinkle filler,15ml,0
avene physiolift smoothing night balm 30ml,avene physiolift smoothing night,30ml,balm
avene skin recovery cream 40 ml,avene skin recovery,40 ml,cream
avene soothing eye contour cream 10 ml,avene soothing eye contour,10 ml,cream
avene thermal spring water 150 ml,avene thermal spring,150 ml,water
avene thermal spring water 300 ml,avene thermal spring,300 ml,water
avene tolerance extreme cream 50 ml,avene tolerance extreme,50 ml,cream
avene triacneal cream 30 ml,avene triacneal,30 ml,cream
avene triacneal expert emulsion 30 ml,avene triacneal expert,30 ml,emulsion
avene trixera nutri-fluid balm 200ml,avene trixera nutri-fluid,200ml,balm
avene trixera nutri-fluid cleanser 400ml,avene trixera nutri-fluid,400ml,cleanser
avene trixera nutri-fluid lotion 400ml,avene trixera nutri-fluid,400ml,lotion
avene trixera+ selectiose emollient balm 200ml,avene trixera+ selectiose emollient,200ml,balm
avene trixera+ selectiose emollient cleansing gel 400ml,avene trixera+ selectiose emollient cleansing,400ml,gel
avene trixera+ selectiose emollient cream 200ml,avene trixera+ selectiose emollient,200ml,cream
avene ultra rich cleansing soap 100 gm,avene ultra rich cleansing,100 gm,soap
avene xeracalm a.d cream 200ml,avene xeracalm a.d,200ml,cream
avene ystheal+ cream 30 ml,avene ystheal+,30 ml,cream
avene ystheal+ eye contour 15 ml,avene ystheal+ eye contour,15 ml,0
avento touch cream 50 gm,avento touch,50 gm,cream
averobios 642.9 mg/5 ml 60ml susp.,averobios,642.9 mg/5 ml,susp.
averobios 642.9mg/5 ml 75ml susp.,averobios,642.9mg/5 ml,susp.
averocal d syrup 120 ml,averocal d,120 ml,syrup
averocalcid syrup 100 ml,averocalcid,100 ml,syrup
averocoxib 90 mg 20 f.c. tabs.,averocoxib,90 mg,tabs.
averofage 15/500mg 30 f.c.tab,averofage,15/500mg,tab
averofage 15/850mg 30 f.c.tab.,averofage,15/850mg,tab.
averofectan 250mg/5ml susp. 60 ml,averofectan,250mg/5ml,susp.
averoferoz 30 cap,averoferoz,0,cap
averolosin 2 gm gr. 7 sachets,averolosin,2 gm,sachets
averomilan 50 mg 30 f.c. tabs.,averomilan,50 mg,tabs.
averopreg 100mg 15 caps.,averopreg,100mg,caps.
averopreg 100mg/5ml syrup 60 ml,averopreg,100mg/5ml,syrup
averopreg 50mg 20 caps.,averopreg,50mg,caps.
averothiazide 10/40/12.5mg 30 f.c. tabs.,averothiazide,10/40/12.5mg,tabs
averothiazide 5/20/12.5mg 30 f.c. tabs,averothiazide,5/20/12.5mg,tabs
averothiazide 5/40/12.5mg 30 f.c. tablets,averothiazide,5/40/12.5mg,tablets
averothiazide 5/40/25mg 30 f.c. tabs.,averothiazide,5/40/25mg,tabs
averozolid 100mg/5ml susp. 150ml,averozolid,100mg/5ml,susp.
averozolid 100mg/5ml susp. 60 ml,averozolid,100mg/5ml,susp.
averozolid 200mg/100ml i.v. infusion 300 ml,averozolid,200mg/100ml,i.v. infusion
averozolid 600mg 10 f.c.tablets,averozolid,600mg,tablets
avertol facial wash 200 ml,avertol facial wash,0,wash
avetrix gel 100 gm,avetrix,0,gel
avical 24 tabs.,avical,0,tabs.
avichest 2% 100ml syrup for children & infants,avichest,2%,syrup
avichest 375 mg 20 caps.,avichest,375mg,caps.
avichest 5% syrup for adult 100ml,avichest,5%,syrup
avil 45.5mg/2ml 6 i.m. amps,avil,45.5mg/2ml,amps
avilac 10 sachets,avilac,0,sachets
avinox spray oral spray 60 ml,avinox,0,spray
avionol 4 mg 10 extended rel. tabs.,avionol,4mg,tabs.
avionol 8 mg 10 extended rel. tabs.,avionol,8mg,tabs.
avipect syrup 100 ml,avipect,0,syrup
avipiravir 200 mg 40 f.c.tabs.,avipiravir,200mg,tabs.
aviron 24 tabs.,aviron,0,tabs.
avirox cream 30 gm,avirox,0,cream
avivapril 10/12.5 mg 28 tabs.,avivapril,10/12.5mg,tabs.
avivapril 5 / 12.5 mg 21 tabs.,avivapril,5/12.5mg,tabs.
avivator 10/10 mg 21 f.c. tab.,avivator,10/10mg,tab.
avivator 5/10 mg 21 f.c. tab.,avivator,5/10mg,tab.
avivavasc 10/160mg 28 f.c. tab.,avivavasc,10/160mg,tab.
avivavasc 5/160mg 28 f.c. tab.,avivavasc,5/160mg,tab.
avocado with vitamin e 10 cap,avocado with vitamin e,0,cap
avocado with vitamin e 30 cap,avocado with vitamin e,0,cap
avocapi 10 caps,avocapi,0,caps
avodart 0.5mg 30 caps,avodart,0.5mg,caps
avonex 30 mcg (6miu) 4 syringes,avonex,30mcg,syringes
avorexal 30 caps.,avorexal,0,caps.
avoscaldine 300mg 20 soft gelatin caps,avoscaldine,300mg,soft gelatin caps
avosoya 30 capsules,avosoya,0,capsules
awadicipro 500 mg 10 f.c. tabs.,awadicipro,500mg,tabs.
awadilevo 500 mg 10tabs,awadilevo,500mg,tabs
awadist 1000 mg 20 f.c. tabs.,awadist,1000mg,tabs.
awadist cold & flu 20 f.c. tabs.,awadist cold & flu,0,tabs.
awadist cold & flu day 20 f.c. tabs.,awadist cold & flu day,0,tabs.
awadist joint 665mg 20 tabs,awadist joint,665mg,tabs
awadist migraine 20 f.c. tabs.,awadist migraine,0,tabs.
awadist plus 20 f.c. tabs.,awadist plus,0,tabs.
awadist relax 20 f.c. tabs.,awadist relax,0,tabs.
awadist woman 20 f.c. tabs.,awadist woman,0,tabs.
awazi 600 mg 10 f.c.tabs,awazi,600mg,tabs
axal massage balm 25 gm,axal massage balm,0,balm
axal massage oil 10 ml,axal massage oil,0,oil
axibone 30 tabs.,axibone,0,tabs
axica  20 pills,axica,0,pills
axin 150 mg 20 caps.,axin,150 mg,caps
axired 20 tab.,axired,0,tab
axita 10 sachets,axita,0,sachets
ayapenam 500/500mg vial for i.v. inf.,ayapenam,500/500mg,vial
ayos skin cleanser 200 ml,ayos skin cleanser,200 ml,0
azaderm 20% cream 30 gm,azaderm,20%,cream
azalide 200mg/5ml susp. 15ml,azalide,200mg/5ml,susp.
azalide 250mg 6 caps.,azalide,250mg,caps
azalide 500mg 3 caps.,azalide,500mg,caps
azania 5 billion 10 sachets,azania,5 billion,sachets
azarga susp. eye drops 5 ml,azarga,0,susp. eye drops
azarin 50 mg 30 tab.,azarin,50 mg,tab.
azathioprine 50mg 100 tab. (n/a),azathioprine,50mg,tab.
azathioprine pch 50mg 10 tab. (n/a),azathioprine pch,50mg,tab.
azathioprine rpg 50 mg 30 tabs.,azathioprine rpg,50 mg,tabs
azathioprine rpg 50mg 100 tab,azathioprine rpg,50mg,tab
azathioprine-evapharma 25 mg 30 f.c.tabs.,azathioprine-evapharma,25 mg,tabs.
azathioprine-evapharma 50 mg 30 f.c.tabs.,azathioprine-evapharma,50 mg,tabs.
azathioprine-evapharma 75 mg 30 f.c.tabs.,azathioprine-evapharma,75 mg,tabs.
azathioprine-mylan 50mg 100 tab.,azathioprine-mylan,50mg,tab.
azatribact 200mg/5ml susp. 22.5 ml,azatribact,200mg/5ml,susp.
azatribact 250mg 6 caps.,azatribact,250mg,caps
azatribact 500mg 3 caps.,azatribact,500mg,caps
azeclear 20% cream 30 gm,azeclear,20%,cream
azelast 0.05% eye drops 5 ml,azelast,0.05%,eye drops
azelast plus 125/50 mcg nasal spray 25 ml,azelast plus,125/50 mcg,nasal spray
azemibe 10/10mg 10 f.c. tabs.,azemibe,10/10mg,tabs.
azemibe 10/20mg 10 f.c. tabs.,azemibe,10/20mg,tabs.
azetasine 10/10mg 10 f.c. tabs.,azetasine,10/10mg,tabs.
azgobion 5mg 30tab,azgobion,5mg,tab
azgoclatens ophth. sol. 5ml,azgoclatens,0,ophth. sol.
azgodiabeto 2/30 mg 20 tab.,azgodiabeto,2/30 mg,tab.
azgoflox 400mg 10 f.c. tabs.,azgoflox,400mg,tabs.
azgoflox 400mg 5 f.c. tabs,azgoflox,400mg,tabs
azgomexol 1% ophth. soln. 5 ml,azgomexol,1%,ophth. soln.
azgovanc 20mg 7 caps.,azgovanc,20mg,caps
azgovanc 40mg 7 caps.,azgovanc,40mg,caps
azha cream spf20. 30 gm,azha,spf20,cream
azha cream spf20. 60 gm,azha,spf20,cream
azha cream spf20. 75 gm,azha,spf20,cream
azi-once 200mg/5ml susp. 15 ml,azi-once,200mg/5ml,susp.
azi-once 200mg/5ml susp. 22.5ml,azi-once,200mg/5ml,susp.
azi-once 200mg/5ml susp. 30ml,azi-once,200mg/5ml,susp.
azi-once 250mg 6 caps.,azi-once,250mg,caps
azimacron 500 mg 3 f.c. tabs,azimacron,500 mg,tabs
azindamon 500mg 3 f.c. tab.,azindamon,500mg,tab.
azira 10 sachets,azira,0,sachets
azirowa 1000 mg 2 f.c. tabs.,azirowa,1000 mg,tabs.
azitanad 500 mg 3 f.c. tabs.,azitanad,500 mg,tabs
azithrochidia 1% eye drops 15*0.4ml sdu,azithrochidia,1%,eye drops
azithroglob 500 mg vial i.v. inf.,azithroglob,500 mg,vial i.v. inf.
azithromash 500 mg 3 f.c. tabs.,azithromash,500 mg,tabs
azithromash 500 mg 6 f.c. tabs.,azithromash,500 mg,tabs
azithromin 250mg 6 caps.,azithromin,250mg,caps
azithromycin-aug 500 mg 3 f.c.tabs.,azithromycin-aug,500 mg,tabs
azithromycin-aug 500 mg 6 f.c.tabs.,azithromycin-aug,500 mg,tabs
azithrotreat 2gm/60ml pd. for oral susp.,azithrotreat,2gm/60ml,pd. oral susp.
aziwok 200mg/5ml susp. 15ml,aziwok,200mg/5ml,susp.
aziwok 250mg 6 caps.,aziwok,250mg,caps
azlocil .1gm . vials,azlocil,0.1gm,vials
azmacort. 60 mg.240 dose(s)- l,azmacort,60 mg,0
azo 25g cream,azo,25g,cream
azo soap 80 gm,azo soap,80 gm,soap
azolacone 200mg vial(n/a yet),azolacone,200mg,vial
azolmigra 5 mg 2 oro-dispersible tabs.,azolmigra,5 mg,oro-dispersible tabs.
azomycin 200mg/5ml susp. 15ml,azomycin,200mg/5ml,susp.
azomycin 250mg 6 caps.,azomycin,250mg,caps
azopt 1% eye drops 5 ml,azopt,1%,eye drops
azor anti-dandruff shampoo 120 ml,azor anti-dandruff,120 ml,shampoo
azor hair baby shampoo 120 ml,azor hair baby,120 ml,shampoo
azor hair oil 120 ml,azor hair,120 ml,oil
azor topical liquid 100 ml,azor,100 ml,topical liquid
azora topical cream 50 gm,azora,50 gm,topical cream
azotec dex massage cream 100 gm,azotec dex massage,100 gm,cream
azotec dex massage cream 50 gm,azotec dex massage,50 gm,cream
azotec flex roll on 80 ml,azotec flex,80 ml,roll on
azotec max gel 100 gm,azotec max,100 gm,gel
azotec mix massage spray 100 ml,azotec mix massage,100 ml,spray
azotec mix massage spray 200 ml,azotec mix massage,200 ml,spray
azrolanta 500 mg vial,azrolanta,500 mg,vial
azrolid 200mg/ 5 ml for oral 22.5 ml susp,azrolid,200mg/ 5 ml,oral susp
azrolid 200mg/ 5 ml for oral 30ml susp,azrolid,200mg/ 5 ml,oral susp
azrolid 200mg/5ml pd. for oral susp. 15ml,azrolid,200mg/5ml,pd. oral susp.
azrolid 500mg 3 tablets,azrolid,500mg,tablets
azrolid 500mg 6 f.c. tab.,azrolid,500mg,tab.
azur hair oil 120 ml,azur hair,120 ml,oil
azura topical cream 50 gm,azura,50 gm,topical cream
azyldrox 100 mg s.c. vial 5 ml,azyldrox,100 mg,s.c. vial
b & b eye contour cream 30 gm,b & b eye contour cream,30 gm,cream
b & b skin emollient cream 120 gm,b & b skin emollient cream,120 gm,cream
b a l dimercaprol .10 amp,b a l dimercaprol,0.10 mg,amp
b complex 125mg 60tab,b complex,125mg,tab
b twelve 1000 mcg 30 sublingual tabs,b twelve,1000 mcg,sublingual tabs
b&b skin emollient cream 20 g,b&b skin emollient cream,20 g,cream
b- light. 21 sachets,b- light,0,sachets
b-12- 500 mcg 100 depot,b-12-,500 mcg,depot
b-b-c 10 cap,b-b-c,0,cap
b-b-c 20 cap,b-b-c,0,cap
b-b-c syrup,b-b-c,0,syrup
b-calm cream 50 gm,b-calm,50 gm,cream
b-com forte 30 f.c. tabs.,b-com forte,0,30 tabs
b-com i.m./i.v. 6 amp,b-com i.m./i.v.,0,6 amp
b-complex 90 tabs. (natrol),b-complex natrol,0,90 tabs
b-fresh 0.05% mouthwash 250 ml,b-fresh,0.05%,mouthwash 250 ml
b-fresh 0.05% mouthwash 500 ml,b-fresh,0.05%,mouthwash 500 ml
b-preety whitening cream 50 gm,b-preety whitening,50 gm,cream
b-yeast . 30 tab,b-yeast,0,30 tab
b-yeast 90 tab,b-yeast,0,90 tab
b.b.c. oral spray 25 ml,b.b.c.,0,oral spray 25 ml
b.c.g. vaccine 1 mg amp.,b.c.g. vaccine,1 mg,amp.
b.c.g. vaccine 2 mg amp.,b.c.g. vaccine,2 mg,amp.
b.s.s. irrigating solution 15 ml,b.s.s. irrigating,0,solution 15 ml
b12 depot 1000 mcg 5 amp,b12 depot,1000 mcg,5 amp
b12 depot 2 amp,b12 depot,0,2 amp
b12 sano pharma 1 mg 30 tabs,b12 sano pharma,1 mg,30 tabs
b12 sr 1000mcg 20 cap.,b12 sr,1000 mcg,20 cap.
b12 sr 1000mcg 20 caps.,b12 sr,1000 mcg,20 caps.
babetone syrup 120 ml,babetone,0,syrup 120 ml
babetone syrup sugar free 120 ml,babetone sugar free,0,syrup 120 ml
babo hair lotion 100 ml,babo hair,0,lotion 100 ml
baby calm 10sachets sekem,baby calm sekem,0,10 sachets
baby calm 15 filter sekem,baby calm sekem,0,15 filter
baby care baby cream 75gm,baby care baby,75 gm,cream
baby care cream 30 gm,baby care,30 gm,cream
baby care drink 10 packet,baby care drink,0,10 packet
baby carrot (for diarrhoea),baby carrot,0,0
baby choice cream 75gm,baby choice,75 gm,cream
baby comfort oint. 20 gm,baby comfort,20 gm,oint.
baby cream 100 mg sekem,baby cream sekem,100 mg,cream
baby cream 30 gm,baby,30 gm,cream
baby cream 60 gm,baby,60 gm,cream
baby derm cream,baby derm,0,cream
baby drink 12 packet,baby drink,0,12 packet
baby gar 15 ml drops,baby gar,0,15 ml drops
baby guard topical cream 20 gm,baby guard topical,20 gm,cream
baby hood cream 50 gm,baby hood,50 gm,cream
baby moon 120 ml syrup,baby moon,0,syrup 120 ml
baby nadif nasal aspirator,baby nadif,0,nasal aspirator
baby nadif nasal spray 50 ml,baby nadif,0,nasal spray 50 ml
baby nadif refill 20 tips,baby nadif refill,0,20 tips
baby quiet 120ml syrup,baby quiet,0,syrup 120 ml
baby ran lotion 120 ml,baby ran,0,lotion 120 ml
baby rash free 30% oint.,baby rash free,30%,oint.
baby relief 12.5 mg 10 supp.,baby relief,12.5 mg,10 supp.
baby relief 12.5mg 5 supp.,baby relief,12.5 mg,5 supp.
baby relief 25 mg 10 supp.,baby relief,25 mg,10 supp.
baby relief 25mg 5 supp.,baby relief,25 mg,5 supp.
baby rest 40mg/0.6ml oral drops 15 ml,baby rest,40mg/0.6ml,oral drops 15 ml
baby sol oral (12 bottles) 250 ml drop,Baby Sol Oral,250 ml,drop
baby steps goat milk follow on formula stage 2 - 300 gm,Baby Steps Goat Milk Follow On Formula Stage 2,300 gm,formula
baby steps goat milk infant formula stage 1 - 300 gm,Baby Steps Goat Milk Infant Formula Stage 1,300 gm,formula
baby steps goat toddler milk stage 3 - 300 gm,Baby Steps Goat Toddler Milk Stage 3,300 gm,milk
baby steps igg 300mg 2 sachets,Baby Steps Igg,300 mg,sachets
baby way cream  125 gram,Baby Way,125 gram,cream
baby well camomile drink 150 gm,Baby Well Camomile,150 gm,drink
baby well herbal drink 150 gm,Baby Well Herbal,150 gm,drink
baby zed cream 40 gm,Baby Zed,40 gm,cream
baby zinc & castor oil 300 ml cream,Baby Zinc & Castor Oil,300 ml,cream
baby zinc olive lotion 60 ml,Baby Zinc Olive,60 ml,lotion
babyland ors 235 ml tetrspack,Babyland Ors,235 ml,tetrspack
babyline lotion 120 ml,Babyline,120 ml,lotion
babylyte oral rehydration sol. 240 ml,Babylyte Rehydration,240 ml,sol
babyrhino syrup 100ml,Babyrhino,100 ml,syrup
babysan 1 lm milk,Babysan,1 mg,milk
baclofen 10 mg 20 tabs. b.p.2011,Baclofen,10 mg,tabs
baclofen 25 mg 20 tabs. b.p.2011,Baclofen,25 mg,tabs
bacqure 500/500mg pwd. for i.v. inf. vial,Bacqure,500/500mg,vial
bacticefdin 125 mg/5ml pd. for oral susp. 60 ml,Bacticefdin,125 mg/5ml,susp
bacticide hand & skin antiseptic sol. 1 litre (net price),Bacticide Hand & Skin Antiseptic,1 litre,sol
bacticlor 125mg/5ml susp. 60ml,Bacticlor,125mg/5ml,susp
bacticlor 250mg 12 cap,Bacticlor,250 mg,cap
bacticlor 250mg/5ml susp 60 ml,Bacticlor,250mg/5ml,susp
bacticlor 375mg 10 cap,Bacticlor,375 mg,cap
bacticlor 500 mg 12caps.,Bacticlor,500 mg,caps
bactiflox 250mg 10 lactab.,Bactiflox,250 mg,lactab
bactiflox 500mg 10 lactab.,Bactiflox,500 mg,lactab
bactirix 1.5gm i.m. / i.v. vial,Bactirix,1.5 gm,vial
bactizolid 100mg/5ml susp. 150ml,Bactizolid,100mg/5ml,susp
bactizolid 200mg/100ml i.v. infusion 300 ml,Bactizolid,200mg/100ml,infusion
bactomycin oint. 20 gm,Bactomycin,20 gm,oint
bactroban 2% topical cream 15 gm,Bactroban,2%,cream
bactroban 2% topical oint. 15 gm,Bactroban,2%,oint
bactrocin 2% top. oint. 10 gm,Bactrocin,2%,oint
bactrofight 500mg 12 f.c. tabs.,Bactrofight,500 mg,tabs
bactroform 2% top. oint. 15 gm,Bactroform,2%,oint
badotirizin 5mg/5ml syrup 125ml,Badotirizin,5mg/5ml,syrup
badozithro 200mg/5ml pd. for oral susp. 15 ml,Badozithro,200mg/5ml,susp
baimiss cream 40 gm,Baimiss,40 gm,cream
bakar bitamin syrup 125 ml,Bakar Bitamin,125 ml,syrup
balad sodium fusidate 2% 15 gm,Balad Sodium Fusidate,2%,0
balanserc 16mg 20 tab.,Balanserc,16 mg,tab
bali moisturizing cream 75 gm,Bali Moisturizing,75 gm,cream
balinozar 150mg 20 cap.,Balinozar,150 mg,cap
balinozar 75 mg 20 cap.,Balinozar,75 mg,cap
balkis 0.05% inf nasal drops 10ml,Balkis Inf Nasal,0.05%,drops
balkis 0.1% adult nasal drops 10 ml,Balkis Adult Nasal,0.1%,drops
balkis 8 caps.,Balkis,0,caps
balkis syrup 125ml,Balkis,125 ml,syrup
balmex 30 mg cream,balmex,30 mg,cream
balmex cream 50 gm,balmex,50 gm,cream
balmex zinc oxide cream,balmex zinc oxide,0,cream
balmix 10% cream 30 gm,balmix,30 gm,cream
balmix topical lotion 100 ml,balmix topical,100 ml,lotion
balof 10 sachet,balof,0,sachet
balsam fruity flavour syrup 120 ml,balsam fruity flavour,120 ml,syrup
balsam syrup 120 ml,balsam,120 ml,syrup
balsinova 750 mg 30 caps.,balsinova,750 mg,caps
baltax feminine wash 200ml,baltax feminine,200 ml,wash
balversa 4 mg 14 f.c.tabs.,balversa,4 mg,tabs
balversa 4 mg 28 f.c.tabs.,balversa,4 mg,tabs
bambec 10mg 30 tab.,bambec,10 mg,tab
bambedil 10mg 30 tab.,bambedil,10 mg,tab
bambedil 1mg/ml syrup 120ml,bambedil,1 mg/ml,syrup
bambino maa gharibe syrup 120 ml,bambino maa gharibe,120 ml,syrup
bambuterol 20 mg 10 tabs,bambuterol,20 mg,tabs
bana-cal syrup 120 ml,bana-cal,120 ml,syrup
baneocin oint. 20 gm(cancelled),baneocin,20 gm,oint
baneocin powder 6 gm(cancelled),baneocin,6 gm,powder
banish whitening cream 75 gm,banish whitening,75 gm,cream
banod 10 sachets,banod,0,sachets
banod 7 sachets,banod,0,sachets
bap scar care gel 20 gm,bap scar care,20 gm,gel
bap scar care t 10*15 cm sheets 1 pc,bap scar care t,0,sheets
bap scar care t 5*30 cm sheets 1 pc,bap scar care t,0,sheets
bap scar care t 5*7 cm sheets 1 pc,bap scar care t,0,sheets
bapcal-d 20 tabs,bapcal-d,0,tabs
baraclude 0.5 mg 30 tabs. (net price),baraclude,0.5 mg,tabs
baraclude 1 mg 30 tabs. (net price),baraclude,1 mg,tabs
baraka 450mg 24 caps.,baraka,450 mg,caps
barcare 80 gm soap,barcare,80 gm,soap
barcimiant 2 mg 28 f.c. tabs.,barcimiant,2 mg,tabs
barcimiant 4 mg 28 f.c. tabs.,barcimiant,4 mg,tabs
bardol 15g cream,bardol,15 g,cream
bardol oil 15 ml,bardol,15 ml,oil
bariederm cica cream 40 ml,bariederm cica,40 ml,cream
bariederm cream 75 ml,bariederm,75 ml,cream
bariederm levres lip balm 15 ml,bariederm levres lip,15 ml,balm
bariesun after sun spray 150ml,bariesun after sun,150 ml,spray
bariesun autobronzante self-tanning spray 100ml,bariesun autobronzante self-tanning,100 ml,spray
bariesun self-tanning spray 100ml,bariesun self-tanning,100 ml,spray
bariesun spf 50+ clear cream 50 ml,bariesun spf 50+ clear,50 ml,cream
bariesun spf 50+ cream ss perfume 50 ml,bariesun spf 50+ ss perfume,50 ml,cream
bariesun spf 50+ dry oil 200 ml,bariesun spf 50+ dry,200 ml,oil
bariesun spf 50+ kids milk 100 ml,bariesun spf 50+ kids,100 ml,milk
bariesun spf 50+ mat fluid 50ml,bariesun spf 50+ mat,50 ml,fluid
bariesun spf 50+ mineral cream 50ml,bariesun spf 50+ mineral,50 ml,cream
bariesun spf 50+ spray 200 ml,bariesun spf 50+,200 ml,spray
bariesun spf 50+ xp cream 40 ml,bariesun spf 50+ xp,40 ml,cream
bariesun spf 50- cream milk 100 ml,bariesun spf 50,100 ml,cream milk
bariesun spf 50- mineral cream 50ml,bariesun spf 50- mineral,50ml,cream
barilux hd 96.805 % powder,barilux hd,96.805 %,powder
baritava 2 mg 28 f.c.tabs.,baritava,2 mg,tabs
baritava 4 mg 28 f.c.tabs.,baritava,4 mg,tabs
barium sulphate 500 gm powder,barium sulphate,500 gm,powder
barmon cream 60 gm,barmon,60 gm,cream
barnafree 30gm ointment,barnafree,30gm,ointment
barox pro gel 50gm,barox pro,50gm,gel
barrisilic 10% 20 gm cream,barrisilic,10%,cream
barrisilic cream 20 gm,barrisilic,0,cream
